time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
136.402,,5960000,1287000,1458000,1734000,105000,6846000,196000,0,5000,4000,68000,68000,2537000,7107000,9644000,25000000,122,120.65,81.5,114.575,120.9866,119.1866,111.3116,121.775,118.2866
136.603,,5960000,1207000,1995000,1129000,105000,6701000,196000,0,5000,11000,68000,68000,2548000,3943000,6491000,25000000,122,120.65,81.5,114.575,120.9866,119.1866,111.3116,121.775,118.2866
136.803,,5798000,1363000,1544000,1774000,105000,6701000,217000,0,5000,11000,68000,70000,2566000,4039000,6605000,25000000,122,120.65,81.68,114.575,121.1,119.1866,111.425,121.775,118.2866
137.002,,5798000,1198000,2138000,1331000,105000,6701000,217000,0,5000,4000,68000,68000,2536000,5858000,8394000,25000000,122,120.2,81.68,114.575,121.1,119.1866,111.425,121.775,118.2866
137.202,,5798000,1420000,1995000,1351000,105000,6238000,217000,0,5000,4000,68000,68000,2556000,6825000,9381000,25000000,122,120.2,81.68,114.575,121.1,119.1866,111.425,121.775,118.2866
137.402,,5466000,1162000,1530000,1240000,105000,6238000,230000,0,5000,11000,68000,68000,2533000,6984000,9517000,25000000,122,120.2,81.68,114.575,121.1,119.1866,111.425,121.775,118.2866
137.602,,5466000,1073000,1639000,1160000,105000,6238000,230000,10000,32000,4000,68000,68000,2617000,7543000,10160000,25000000,122,120.65,81.68,114.575,121.1,119.1866,111.425,121.775,118.2866
137.802,,5466000,1050000,1900000,1089000,105000,6393000,230000,0,32000,4000,68000,68000,2596000,9411000,12007000,25000000,122,120.65,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
138.002,,5527000,1073000,1841000,1434000,105000,6393000,218000,0,32000,4000,70000,68000,2600000,8528000,11128000,25000000,122,120.65,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
138.202,,5527000,1073000,1948000,1008000,105000,6393000,218000,0,32000,4000,68000,68000,2579000,7031000,9610000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
138.402,,5527000,1073000,1219000,1296000,105000,6393000,217000,0,5000,7000,68000,68000,2629000,11038000,13667000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
138.603,,5374000,1118000,1267000,1734000,105000,6393000,217000,0,5000,11000,68000,68000,2657000,11139000,13796000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
138.803,,5374000,1118000,1354000,1541000,105000,6393000,217000,0,5000,11000,68000,68000,2683000,11185000,13868000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
139.003,,5374000,1073000,1900000,1156000,2620000,6393000,202000,0,5000,4000,68000,68000,2718000,9523000,12241000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
139.203,,5475000,1050000,1663000,1351000,105000,6393000,202000,0,5000,4000,70000,68000,2788000,11036000,13824000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
139.402,,5475000,1184000,2256000,751000,2518000,6393000,202000,0,5000,11000,68000,68000,2580000,3779000,6359000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
139.602,,5453000,1073000,1354000,1089000,598000,6388000,216000,0,32000,4000,68000,68000,2575000,10983000,13558000,25000000,122,120.2,81.68,114.6866,121.1,119.3,111.425,121.8866,118.4
139.802,,5453000,1073000,1971000,863000,3153000,6388000,216000,0,32000,4000,68000,68000,2599000,4236000,6835000,25000000,122,120.2,81.68,114.6866,121.2116,119.3,111.5366,121.8866,118.5116
140.002,,5453000,1043000,1900000,813000,5667000,6388000,216000,0,32000,4000,68000,68000,2584000,4234000,6818000,25000000,122,120.2,81.68,114.6866,121.2116,119.3,111.5366,121.8866,118.5116
140.202,,5444000,1318000,2043000,1121000,3819000,6395000,198000,0,32000,4000,68000,68000,2591000,3763000,6354000,25000000,122,120.2,81.68,114.6866,121.2116,119.3,111.5366,121.8866,118.5116
140.404,,5444000,1118000,1259000,921000,3589000,6395000,198000,0,5000,4000,68000,68000,2671000,5216000,7887000,25000000,122,120.2,81.68,114.6866,121.2116,119.3,111.5366,121.8866,118.5116
140.602,,5444000,1050000,1259000,1068000,2252000,6367000,198000,0,5000,4000,74000,68000,2575000,6321000,8896000,25000000,122,120.2,81.68,114.6866,121.2116,119.3,111.5366,121.8866,118.5116
140.803,,5463000,1176000,1362000,1606000,5688000,6367000,236000,0,5000,4000,68000,68000,2637000,6377000,9014000,25000000,122,120.2,81.68,114.8,121.2116,119.4116,111.5366,121.8866,118.5116
141.003,,5463000,1251000,1530000,772000,2945000,6367000,236000,0,5000,4000,68000,68000,2682000,5198000,7880000,25000000,122,120.2,81.68,114.8,121.2116,119.4116,111.5366,121.8866,118.5116
141.203,,5463000,1162000,1924000,863000,5749000,6336000,236000,0,5000,11000,68000,68000,2709000,4192000,6901000,25000000,122,120.65,81.68,114.8,121.2116,119.4116,111.5366,121.8866,118.5116
141.402,,5517000,1442000,1829000,1328000,7028000,6336000,259000,0,5000,11000,68000,70000,2721000,4685000,7406000,25000000,122,120.2,81.68,114.8,121.2116,119.4116,111.5366,121.8866,118.5116
141.603,,5517000,1398000,1251000,856000,5629000,6336000,259000,0,5000,7000,68000,68000,2608000,4683000,7291000,25000000,122,120.2,81.68,114.8,121.2116,119.4116,111.5366,121.8866,118.5116
141.803,,5517000,1376000,1243000,856000,6581000,6130000,259000,0,5000,7000,68000,68000,2592000,5526000,8118000,25000000,122,120.2,81.68,114.8,121.325,119.4116,111.65,122,118.625
142.003,,5469000,1207000,1354000,1648000,7110000,6130000,221000,0,5000,4000,68000,68000,2594000,4827000,7421000,25000000,122,120.2,81.68,114.8,121.325,119.4116,111.65,122,118.625
142.203,,5469000,1154000,1362000,884000,6796000,6130000,221000,0,5000,7000,68000,68000,2592000,4369000,6961000,25000000,122,120.65,81.68,114.8,121.325,119.4116,111.65,122,118.625
142.403,,5469000,1376000,1243000,1121000,6866000,6304000,221000,0,5000,4000,68000,68000,2671000,6305000,8976000,25000000,122,120.2,81.68,114.8,121.325,119.4116,111.65,122,118.625
142.603,,5408000,1309000,1401000,1178000,4976000,6304000,216000,10000,643000,0,86000,68000,2704000,4009000,6713000,25000000,122,120.2,81.68,114.8,121.325,119.4116,111.65,122,118.625
142.803,,5408000,1353000,1758000,1049000,2431000,6304000,216000,0,32000,4000,68000,68000,2774000,9860000,12634000,25000000,122,120.65,81.68,114.9116,121.325,119.525,111.65,122.1116,118.625
143.003,,5408000,1318000,1259000,1306000,105000,6353000,216000,0,32000,4000,68000,68000,2839000,4726000,7565000,25000000,122,120.65,81.68,114.9116,121.325,119.525,111.65,122.1116,118.625
143.203,,5243000,1296000,1473000,1003000,105000,6353000,218000,0,32000,4000,68000,70000,2838000,5161000,7999000,25000000,122,120.65,81.68,114.9116,121.325,119.525,111.65,122.1116,118.625
143.403,,5243000,1398000,2256000,1008000,105000,6353000,218000,10000,32000,4000,68000,68000,2897000,4784000,7681000,25000000,122,120.65,81.68,114.9116,121.325,119.525,111.65,122.1116,118.625
143.602,,5478000,1318000,1686000,1189000,168000,6420000,200000,0,5000,7000,68000,68000,2755000,4036000,6791000,25000000,122,120.65,81.68,114.9116,121.325,119.525,111.65,122.1116,118.625
143.803,,5478000,1207000,1829000,1310000,398000,6420000,200000,0,5000,4000,68000,70000,2855000,4614000,7469000,25000000,122,120.2,81.68,114.9116,121.4366,119.6366,111.65,122.1116,118.7366
144.003,,5478000,1198000,1995000,948000,440000,6420000,200000,0,5000,11000,68000,68000,2895000,4292000,7187000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.65,122.1116,118.7366
144.203,,5505000,1184000,1387000,2076000,105000,6389000,199000,0,5000,11000,68000,68000,2857000,4125000,6982000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.65,122.1116,118.7366
144.403,,5505000,1251000,1449000,968000,105000,6389000,199000,0,5000,7000,68000,68000,2851000,4831000,7682000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.65,122.1116,118.7366
144.603,,5505000,1207000,1615000,1331000,105000,6535000,199000,10000,32000,4000,68000,68000,2841000,3692000,6533000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.65,122.1116,118.7366
144.803,,5664000,1251000,1995000,1048000,105000,6535000,210000,0,32000,4000,68000,68000,2774000,5263000,8037000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.7616,122.1116,118.7366
145.001,,5664000,1207000,1219000,1670000,105000,6535000,210000,0,32000,4000,68000,68000,2725000,7884000,10609000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.7616,122.1116,118.7366
145.202,,5664000,1363000,2256000,1492000,105000,6599000,210000,0,32000,4000,68000,68000,2711000,7078000,9789000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.7616,122.1116,118.7366
145.402,,5697000,1296000,1506000,1679000,105000,6599000,209000,0,5000,4000,68000,68000,2705000,5337000,8042000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.7616,122.1116,118.7366
145.602,,5697000,1176000,1401000,1632000,105000,6599000,209000,0,5000,11000,68000,68000,2678000,7750000,10428000,25000000,122,120.65,81.68,114.9116,121.4366,119.6366,111.7616,122.1116,118.7366
145.802,,5697000,1243000,1449000,1613000,105000,6575000,209000,0,5000,11000,68000,68000,2686000,6970000,9656000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.225,118.85
146.003,,5697000,1154000,1924000,1834000,105000,6575000,227000,0,5000,11000,68000,68000,2648000,9743000,12391000,25000000,122,121.1,81.68,115.025,121.55,119.75,111.7616,122.225,118.85
146.202,,5697000,1118000,1259000,1632000,105000,6575000,227000,0,5000,11000,68000,68000,2589000,9600000,12189000,25000000,122,121.1,81.68,115.025,121.55,119.75,111.7616,122.225,118.85
146.402,,5697000,1184000,1924000,1310000,105000,6628000,227000,0,5000,7000,68000,68000,2659000,10500000,13159000,25000000,122,121.1,81.68,115.025,121.55,119.75,111.7616,122.225,118.85
146.603,,5926000,1420000,1267000,1895000,105000,6628000,219000,0,5000,11000,68000,68000,2657000,7563000,10220000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.225,118.85
146.803,,5926000,1376000,1483000,1512000,105000,6628000,219000,0,5000,11000,68000,68000,2706000,8167000,10873000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.3366,118.85
147.003,,5926000,1420000,1971000,1250000,105000,6789000,219000,0,5000,4000,70000,68000,2651000,9861000,12512000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.3366,118.85
147.203,,5905000,1073000,1330000,1263000,105000,6789000,268000,0,5000,11000,68000,68000,2683000,10385000,13068000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.3366,118.85
147.402,,5905000,1251000,1267000,1477000,2058000,6789000,268000,0,5000,4000,70000,68000,2725000,10790000,13515000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.3366,118.85
147.602,,5905000,1118000,1401000,1169000,3213000,6583000,268000,0,5000,11000,68000,68000,2675000,6188000,8863000,25000000,122,120.65,81.68,115.025,121.55,119.75,111.7616,122.3366,118.85
147.802,,5435000,1140000,1568000,1445000,3644000,6583000,215000,10000,78000,0,72000,68000,2750000,4282000,7032000,25000000,122,120.65,81.68,115.1366,121.6616,119.8616,111.875,122.3366,118.9616
148.002,,5435000,1073000,1544000,948000,2845000,6583000,215000,0,32000,4000,68000,68000,2765000,4026000,6791000,25000000,122,121.1,81.68,115.1366,121.6616,119.8616,111.875,122.3366,118.9616
148.203,,5466000,1073000,1639000,1391000,1985000,6429000,215000,0,32000,4000,68000,68000,2659000,7198000,9857000,25000000,122,121.1,81.68,115.1366,121.6616,119.8616,111.875,122.3366,118.9616
148.403,,5466000,1162000,1568000,975000,2927000,6429000,201000,0,32000,4000,68000,70000,2692000,6403000,9095000,25000000,122,121.1,81.68,115.1366,121.6616,119.8616,111.875,122.3366,118.9616
148.602,,5466000,1050000,1449000,1156000,2006000,6429000,201000,0,5000,4000,70000,68000,2562000,4905000,7467000,25000000,122,121.1,81.68,115.1366,121.6616,119.8616,111.875,122.3366,118.9616
148.803,,5481000,1073000,1639000,766000,3521000,6377000,194000,0,5000,11000,72000,70000,2592000,4405000,6997000,25000000,122,121.1,81.86,115.1366,121.775,119.975,111.875,122.45,118.9616
149.003,,5481000,1073000,2209000,1138000,105000,6377000,194000,0,5000,7000,70000,68000,2706000,10818000,13524000,25000000,122,121.1,81.86,115.1366,121.775,119.975,111.875,122.45,118.9616
149.203,,5481000,1073000,1473000,1000000,2265000,6377000,194000,0,5000,7000,68000,68000,2590000,5999000,8589000,25000000,122,121.1,81.86,115.1366,121.775,119.975,111.875,122.45,118.9616
149.402,,5481000,1442000,1544000,772000,5769000,6313000,228000,0,5000,7000,68000,68000,2567000,4199000,6766000,25000000,122,121.1,81.86,115.1366,121.775,119.975,111.875,122.45,118.9616
149.602,,5481000,1073000,1544000,814000,5505000,6313000,228000,10000,35000,4000,72000,68000,2519000,5075000,7594000,25000000,123.8,121.1,81.86,115.1366,121.775,119.975,111.875,122.45,118.9616
149.802,,5481000,1050000,2114000,1143000,4388000,6331000,228000,0,32000,4000,68000,68000,2562000,5206000,7768000,25000000,123.8,121.55,81.86,115.1366,121.775,119.975,111.875,122.5616,119.075
150.003,,5481000,1140000,1674000,1310000,3337000,6331000,223000,0,32000,4000,68000,68000,2607000,4651000,7258000,25000000,123.8,121.55,81.86,115.1366,121.775,119.975,111.875,122.5616,119.075
150.203,,5481000,1154000,1496000,1242000,5837000,6331000,223000,0,32000,4000,68000,68000,2587000,4508000,7095000,25000000,123.8,121.55,81.86,115.1366,121.775,119.975,111.875,122.5616,119.075
150.403,,5481000,1553000,1971000,899000,6825000,6429000,223000,0,5000,7000,68000,68000,2554000,4416000,6970000,25000000,123.8,121.55,81.86,115.1366,121.775,119.975,111.875,122.5616,119.075
150.604,,5514000,1564000,1496000,863000,5708000,6429000,216000,0,8000,11000,68000,68000,2652000,4502000,7154000,25000000,123.8,121.1,81.86,115.1366,121.775,119.975,111.875,122.5616,119.075
150.803,,5514000,1731000,2256000,968000,4855000,6429000,216000,0,5000,7000,68000,68000,2691000,4150000,6841000,25000000,123.8,121.1,81.86,115.25,121.775,119.975,111.9866,122.5616,119.075
151.003,,5514000,1398000,1781000,814000,6947000,6384000,216000,0,5000,11000,68000,68000,2616000,4052000,6668000,25000000,123.8,121.1,81.86,115.25,121.775,119.975,111.9866,122.5616,119.075
151.203,,5600000,1296000,1805000,772000,6785000,6384000,223000,0,5000,11000,68000,68000,2730000,4513000,7243000,25000000,123.8,121.55,81.86,115.25,121.775,119.975,111.9866,122.5616,119.075
151.403,,5600000,1318000,1411000,1239000,2722000,6384000,223000,0,5000,4000,68000,70000,2824000,5514000,8338000,25000000,123.8,121.55,81.86,115.25,121.775,119.975,111.9866,122.5616,119.075
151.602,,5600000,1309000,1615000,1071000,105000,6972000,223000,0,5000,7000,68000,68000,2886000,4602000,7488000,25000000,123.8,121.55,81.86,115.25,121.775,119.975,111.9866,122.5616,119.075
151.802,,6152000,1265000,1496000,949000,105000,6972000,202000,0,5000,7000,68000,70000,2942000,4029000,6971000,25000000,123.8,121.1,81.86,115.25,121.8866,120.0866,111.9866,122.675,119.1866
152.003,,6152000,1442000,1449000,1328000,105000,6972000,202000,0,5000,11000,68000,70000,2929000,4537000,7466000,25000000,123.8,121.55,81.86,115.25,121.8866,120.0866,111.9866,122.675,119.1866
152.202,,6152000,1509000,1615000,1351000,105000,7380000,202000,0,5000,4000,68000,70000,2923000,4495000,7418000,25000000,123.8,121.55,81.86,115.25,121.8866,120.0866,111.9866,122.675,119.1866
152.403,,6262000,1398000,1568000,751000,105000,7380000,215000,0,5000,11000,68000,70000,2895000,5703000,8598000,25000000,123.8,121.55,81.86,115.25,121.8866,120.0866,111.9866,122.675,119.1866
152.603,,6262000,1487000,1554000,1250000,105000,7380000,215000,0,5000,4000,68000,68000,2882000,4967000,7849000,25000000,123.8,121.55,81.86,115.25,121.8866,120.0866,111.9866,122.675,119.1866
152.805,,6335000,1353000,2209000,1391000,5951000,7251000,215000,0,5000,11000,88000,68000,2929000,5179000,8108000,25000000,123.8,121.55,81.86,115.3616,121.8866,120.0866,112.1,122.7866,119.1866
153.004,,6335000,1309000,2138000,948000,105000,7251000,252000,0,32000,4000,68000,70000,2940000,5031000,7971000,25000000,123.8,121.55,81.86,115.3616,121.8866,120.0866,112.1,122.7866,119.1866
153.203,,6335000,1353000,1411000,853000,921000,7251000,252000,10000,32000,4000,68000,70000,2796000,4938000,7734000,25000000,123.8,122,81.86,115.3616,121.8866,120.0866,112.1,122.7866,119.1866
153.403,,5795000,1251000,1568000,1129000,105000,6723000,252000,0,32000,4000,68000,70000,2785000,4217000,7002000,25000000,123.8,122,81.86,115.3616,121.8866,120.0866,112.1,122.7866,119.1866
153.602,,5795000,1309000,1781000,1371000,5545000,6723000,208000,0,32000,4000,68000,70000,2751000,5961000,8712000,25000000,123.8,121.55,81.86,115.3616,121.8866,120.0866,112.1,122.7866,119.1866
153.802,,5795000,1386000,1544000,1008000,105000,6723000,208000,0,5000,4000,68000,70000,2669000,7696000,10365000,25000000,123.8,121.55,81.86,115.3616,122,120.2,112.1,122.7866,119.3
154.002,,5524000,1353000,2446000,1483000,105000,6442000,205000,0,5000,11000,68000,70000,2861000,4287000,7148000,25000000,123.8,121.55,81.86,115.3616,122,120.2,112.1,122.7866,119.3
154.202,,5524000,1363000,1781000,1451000,105000,6442000,205000,0,5000,11000,68000,70000,2613000,6265000,8878000,25000000,123.8,122,81.86,115.3616,122,120.2,112.1,122.7866,119.3
154.402,,5524000,1296000,1948000,1451000,105000,6446000,205000,0,5000,11000,68000,68000,2620000,5628000,8248000,25000000,123.8,122,81.86,115.3616,122,120.2,112.1,122.7866,119.3
154.602,,5545000,1198000,1710000,1189000,105000,6446000,205000,10000,78000,4000,68000,70000,2614000,6890000,9504000,25000000,123.8,121.55,81.86,115.3616,122,120.2,112.1,122.7866,119.3
154.802,,5545000,1162000,1615000,1129000,105000,6446000,205000,0,32000,4000,68000,70000,2527000,4119000,6646000,25000000,123.8,121.55,81.86,115.475,122.1116,120.3116,112.1,122.9,119.3
155.002,,5545000,1162000,1496000,1109000,105000,6481000,205000,0,32000,4000,68000,70000,2559000,6222000,8781000,25000000,123.8,122,81.86,115.475,122.1116,120.3116,112.1,122.9,119.3
155.203,,5582000,1309000,1853000,1673000,105000,6481000,212000,0,32000,4000,68000,68000,2536000,5827000,8363000,25000000,123.8,121.55,81.86,115.475,122.1116,120.3116,112.1,122.9,119.3
155.402,,5582000,1207000,1568000,1270000,105000,6481000,212000,0,5000,11000,68000,68000,2513000,7134000,9647000,25000000,123.8,121.55,81.86,115.475,122.1116,120.3116,112.1,122.9,119.3
155.602,,5582000,1140000,1639000,887000,105000,6327000,212000,0,5000,4000,68000,68000,2527000,9376000,11903000,25000000,123.8,121.55,81.86,115.475,122.1116,120.3116,112.1,122.9,119.3
155.802,,5527000,1073000,1568000,2098000,105000,6327000,223000,0,5000,4000,68000,70000,2535000,7170000,9705000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.2116,122.9,119.4116
156.002,,5527000,1118000,1496000,995000,105000,6327000,223000,0,5000,11000,70000,70000,2642000,7745000,10387000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.2116,122.9,119.4116
156.202,,5527000,1162000,1686000,1008000,105000,6316000,223000,0,5000,7000,70000,68000,2702000,9942000,12644000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.2116,122.9,119.4116
156.402,,5490000,1073000,1900000,1169000,105000,6316000,217000,0,5000,11000,70000,68000,2663000,11277000,13940000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.2116,122.9,119.4116
156.602,,5490000,1073000,1330000,1456000,105000,6316000,217000,0,5000,7000,68000,68000,2801000,11894000,14695000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.2116,122.9,119.4116
156.803,,5490000,1118000,1411000,1028000,105000,6408000,217000,0,5000,7000,68000,70000,2769000,9756000,12525000,25000000,123.8,121.1,81.86,115.475,122.1116,120.2,112.325,122.9,119.3
157.003,,5331000,1110000,2233000,1713000,105000,6408000,215000,0,5000,4000,70000,68000,2761000,10151000,12912000,25000000,123.8,121.1,81.86,115.475,122.1116,120.2,112.325,122.9,119.3
157.203,,5331000,1050000,1924000,968000,3050000,6408000,215000,0,8000,11000,68000,68000,2781000,4000000,6781000,25000000,123.8,121.1,81.86,115.475,122.1116,120.2,112.325,122.9,119.3
157.402,,5643000,1184000,1971000,863000,5870000,6486000,215000,0,5000,11000,68000,68000,2629000,4239000,6868000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.325,122.9,119.3
157.602,,5643000,1050000,1568000,1713000,1658000,6486000,224000,0,5000,7000,70000,68000,2680000,3869000,6549000,25000000,123.8,121.55,81.86,115.475,122.1116,120.2,112.325,122.9,119.3
157.803,,5643000,1073000,1805000,772000,2804000,6486000,224000,0,5000,11000,68000,68000,2720000,3982000,6702000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
158.002,,5643000,1073000,1995000,942000,5951000,6506000,224000,10000,645000,0,72000,68000,2748000,4694000,7442000,25000000,123.8,121.1,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
158.203,,5643000,1118000,1235000,884000,3860000,6506000,204000,0,32000,4000,68000,68000,2732000,4638000,7370000,25000000,123.8,121.1,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
158.403,,5643000,1050000,1401000,1014000,5505000,6506000,204000,0,32000,4000,68000,68000,2740000,4295000,7035000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
158.603,,5685000,1073000,1924000,813000,3535000,6621000,204000,0,35000,4000,70000,68000,2730000,4212000,6942000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
158.803,,5685000,1273000,1971000,1242000,5830000,6621000,210000,0,5000,4000,68000,70000,2853000,5839000,8692000,25000000,123.8,121.1,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
159.003,,5685000,1110000,1306000,820000,5505000,6680000,210000,0,5000,4000,68000,68000,2830000,5387000,8217000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
159.204,,5728000,1664000,1483000,884000,2885000,6680000,264000,0,5000,11000,68000,68000,2815000,4125000,6940000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
159.402,,5728000,1420000,1971000,1156000,5891000,6680000,264000,0,5000,11000,68000,70000,2851000,5772000,8623000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
159.602,,5728000,1398000,1781000,877000,105000,7083000,264000,10000,78000,4000,72000,70000,2887000,11142000,14029000,25000000,123.8,121.55,81.86,115.5866,122.225,120.3116,112.325,122.9,119.4116
159.803,,6188000,1309000,1401000,1349000,6500000,7083000,212000,0,32000,4000,68000,70000,2846000,4435000,7281000,25000000,123.8,121.55,81.86,115.5866,122.3366,120.425,112.325,123.0116,119.525
160.003,,6188000,1642000,1411000,921000,5830000,7083000,212000,0,32000,4000,68000,70000,2795000,4263000,7058000,25000000,123.8,122,81.86,115.5866,122.3366,120.425,112.325,123.0116,119.525
160.202,,6188000,1430000,1449000,863000,2231000,7340000,212000,0,32000,4000,68000,70000,2872000,10180000,13052000,25000000,123.8,121.55,81.86,115.5866,122.3366,120.425,112.325,123.0116,119.525
160.403,,6500000,1420000,1984000,877000,6622000,7340000,206000,0,5000,7000,68000,68000,2882000,10944000,13826000,25000000,123.8,122,81.86,115.5866,122.3366,120.425,112.325,123.0116,119.525
160.603,,6500000,1265000,1663000,1713000,963000,7340000,206000,0,5000,11000,68000,70000,2800000,3900000,6700000,25000000,123.8,122,81.86,115.5866,122.3366,120.425,112.325,123.0116,119.525
160.803,,6500000,1243000,1387000,987000,105000,6683000,206000,0,5000,11000,68000,70000,2909000,4753000,7662000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.0116,119.6366
161.003,,5944000,1408000,1781000,853000,2366000,6683000,210000,0,5000,11000,68000,68000,2809000,10453000,13262000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.0116,119.6366
161.203,,5944000,1198000,1354000,1178000,105000,6683000,210000,0,5000,11000,68000,68000,2829000,4296000,7125000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.0116,119.6366
161.403,,5944000,1376000,1354000,751000,754000,6468000,210000,0,5000,7000,68000,68000,2800000,3950000,6750000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.0116,119.6366
161.602,,5365000,1251000,1900000,1229000,105000,6468000,199000,0,5000,4000,68000,70000,2733000,4333000,7066000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.0116,119.6366
161.802,,5365000,1207000,1924000,1774000,398000,6468000,199000,0,5000,11000,68000,70000,2809000,3669000,6478000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.125,119.6366
162.003,,5508000,1287000,1710000,1156000,105000,6446000,199000,0,5000,4000,68000,70000,2767000,4951000,7718000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.125,119.6366
162.202,,5508000,1140000,1315000,1169000,105000,6446000,202000,0,5000,7000,68000,70000,2670000,3880000,6550000,25000000,123.8,122,82.04,115.7,122.45,120.5366,112.4366,123.125,119.6366
162.403,,5508000,1207000,1506000,2197000,105000,6446000,202000,0,5000,4000,68000,70000,2711000,4291000,7002000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.125,119.6366
162.603,,5591000,1162000,1401000,1734000,105000,6506000,202000,0,5000,11000,68000,70000,2790000,5800000,8590000,25000000,123.8,121.55,82.04,115.7,122.45,120.5366,112.4366,123.125,119.6366
162.802,,5591000,1273000,1805000,1008000,4188000,6506000,212000,0,5000,11000,68000,70000,2653000,7369000,10022000,25000000,123.8,121.55,82.04,115.8116,122.45,120.65,112.4366,123.125,119.6366
163.003,,5591000,1184000,2090000,968000,105000,6506000,212000,0,5000,4000,68000,70000,2690000,4227000,6917000,25000000,123.8,121.55,82.04,115.8116,122.45,120.65,112.4366,123.125,119.6366
163.203,,5691000,1251000,1649000,1270000,5915000,6583000,212000,10000,78000,4000,68000,70000,2746000,4266000,7012000,25000000,123.8,121.55,82.04,115.8116,122.45,120.65,112.4366,123.125,119.6366
163.402,,5691000,1243000,1829000,1349000,105000,6583000,210000,0,32000,7000,68000,68000,2654000,7287000,9941000,25000000,123.8,121.55,82.04,115.8116,122.45,120.65,112.4366,123.125,119.6366
163.602,,5691000,1487000,1663000,1189000,105000,6583000,210000,0,32000,4000,68000,70000,2670000,9330000,12000000,25000000,123.8,121.55,82.04,115.8116,122.45,120.65,112.4366,123.125,119.6366
163.802,,5978000,1353000,1354000,1000000,105000,6858000,210000,0,32000,4000,70000,68000,2683000,9330000,12013000,25000000,123.8,121.55,82.04,115.8116,122.5616,120.65,112.55,123.125,119.6366
164.002,,5978000,1118000,2043000,1854000,105000,6858000,229000,0,5000,4000,68000,70000,2626000,7199000,9825000,25000000,123.8,122,82.04,115.8116,122.5616,120.65,112.55,123.125,119.6366
